rs9989823,738,909,0.017473118000000,0.142473118000000,0.840053763000000,0.016393443000000,0.229508197000000,0.754098361000000
rs2958832,721,901,0.033012380000000,0.226960110000000,0.740027510000000,0.042998897000000,0.317530320000000,0.639470783000000
rs4977756,796,916,0.311720698000000,0.480049875000000,0.208229426000000,0.391540130000000,0.470715835000000,0.137744035000000
rs7581699,714,878,0.818055556000000,0.155555556000000,0.026388889000000,0.727375566000000,0.239819005000000,0.032805430000000
rs2043544,768,912,0.021963824000000,0.134366925000000,0.843669251000000,0.005446623000000,0.198257081000000,0.796296296000000
rs147295,800,916,0.060794045000000,0.464019851000000,0.475186104000000,0.119305857000000,0.408893709000000,0.471800434000000
rs12606866,734,739,0.404054054000000,0.539189189000000,0.056756757000000,0.461744966000000,0.520805369000000,0.017449664000000
rs275490,774,840,0.487179487000000,0.401282051000000,0.111538462000000,0.528368794000000,0.417257683000000,0.054373522000000
rs4073968,799,916,0.080745342000000,0.449689441000000,0.469565217000000,0.060737527000000,0.364425163000000,0.574837310000000
rs11812285,748,846,0.484084881000000,0.462864721000000,0.053050398000000,0.490610329000000,0.399061033000000,0.110328638000000
rs651922,799,915,0.536645963000000,0.372670807000000,0.090683230000000,0.553745928000000,0.404994571000000,0.041259501000000
rs4802234,801,915,0.161090458000000,0.483271375000000,0.355638166000000,0.218241042000000,0.519001086000000,0.262757872000000
rs8083511,800,916,0.676178660000000,0.305210918000000,0.018610422000000,0.670281996000000,0.274403471000000,0.055314534000000
rs2003168,712,907,0.208913649000000,0.387186630000000,0.403899721000000,0.192771084000000,0.501642935000000,0.305585980000000
rs4722094,795,911,0.568039950000000,0.383270911000000,0.048689139000000,0.669574700000000,0.294438386000000,0.035986914000000
rs4285687,800,916,0.297766749000000,0.450372208000000,0.251861042000000,0.305856833000000,0.526030369000000,0.168112798000000
rs923520,715,903,0.563106796000000,0.317614424000000,0.119278779000000,0.546754675000000,0.392739274000000,0.060506051000000
rs12035891,749,913,0.929801325000000,0.062251656000000,0.007947020000000,0.869423286000000,0.124047878000000,0.006528836000000
rs10901850,737,911,0.134589502000000,0.375504711000000,0.489905787000000,0.147219193000000,0.467829880000000,0.384950927000000
rs829751,794,914,0.071250000000000,0.343750000000000,0.585000000000000,0.070652174000000,0.447826087000000,0.481521739000000
rs4775671,741,719,0.182061580000000,0.506024096000000,0.311914324000000,0.248275862000000,0.533793103000000,0.217931034000000
rs10435884,732,908,0.810298103000000,0.166666667000000,0.023035230000000,0.722100656000000,0.246170678000000,0.031728665000000
rs7762152,712,889,0.015320334000000,0.357938719000000,0.626740947000000,0.023463687000000,0.254748603000000,0.721787709000000
rs8091406,739,907,0.899328859000000,0.096644295000000,0.004026846000000,0.833515882000000,0.155531216000000,0.010952903000000
rs4968363,789,916,0.745911950000000,0.210062893000000,0.044025157000000,0.786334056000000,0.200650759000000,0.013015184000000
rs795659,747,911,0.924302789000000,0.067729084000000,0.007968127000000,0.862595420000000,0.129770992000000,0.007633588000000
rs9529500,756,901,0.053805774000000,0.262467192000000,0.683727034000000,0.059536935000000,0.357221610000000,0.583241455000000
rs1709544,741,866,0.322623829000000,0.524765730000000,0.152610442000000,0.425458716000000,0.448394495000000,0.126146789000000
rs8079482,744,896,0.425333333000000,0.504000000000000,0.070666667000000,0.487804878000000,0.398004435000000,0.114190687000000
rs17107115,796,897,0.421446384000000,0.438902743000000,0.139650873000000,0.509413068000000,0.401993355000000,0.088593577000000
rs2738173,800,915,0.707196030000000,0.265508685000000,0.027295285000000,0.610206298000000,0.356134636000000,0.033659066000000
rs4871976,801,912,0.532837670000000,0.372986369000000,0.094175960000000,0.556644880000000,0.398692810000000,0.044662309000000
rs4705423,763,911,0.775032510000000,0.202860858000000,0.022106632000000,0.683751363000000,0.286804798000000,0.029443839000000
rs911475,740,904,0.036193029000000,0.170241287000000,0.793565684000000,0.026373626000000,0.261538462000000,0.712087912000000
rs4520070,736,883,0.070080863000000,0.512129380000000,0.417789757000000,0.131608549000000,0.458942632000000,0.409448819000000
rs9986786,723,908,0.016460905000000,0.108367627000000,0.875171468000000,0.013129103000000,0.185995624000000,0.800875274000000
rs11785060,748,861,0.062334218000000,0.484084881000000,0.453580902000000,0.121107266000000,0.491349481000000,0.387543253000000
rs11615979,732,902,0.504065041000000,0.356368564000000,0.139566396000000,0.428414097000000,0.469162996000000,0.102422907000000
rs1063192,801,916,0.271375465000000,0.491945477000000,0.236679058000000,0.350325380000000,0.480477223000000,0.169197397000000
rs231130,758,897,0.018324607000000,0.378272251000000,0.603403141000000,0.054263566000000,0.375415282000000,0.570321152000000
rs1353005,717,893,0.105117566000000,0.318118949000000,0.576763485000000,0.081201335000000,0.430478309000000,0.488320356000000
rs12446827,801,915,0.459727385000000,0.415117720000000,0.125154895000000,0.517915309000000,0.414766558000000,0.067318132000000
rs361147,799,910,0.426086957000000,0.438509317000000,0.135403727000000,0.335152838000000,0.477074236000000,0.187772926000000
rs6713620,717,895,0.066390041000000,0.236514523000000,0.697095436000000,0.054384018000000,0.340732519000000,0.604883463000000
rs9307389,763,911,0.009102731000000,0.117035111000000,0.873862159000000,0.017448201000000,0.179934569000000,0.802617230000000
rs3763305,800,916,0.008684864000000,0.122828784000000,0.868486352000000,0.006507592000000,0.066160521000000,0.927331887000000
rs924114,782,916,0.119289340000000,0.517766497000000,0.362944162000000,0.191973970000000,0.477223427000000,0.330802603000000
rs176765,752,878,0.451187335000000,0.420844327000000,0.127968338000000,0.535067873000000,0.390271493000000,0.074660633000000
rs2835342,776,913,0.008951407000000,0.130434783000000,0.860613811000000,0.014145811000000,0.201305767000000,0.784548422000000
rs3127162,768,913,0.791989664000000,0.189922481000000,0.018087855000000,0.708378672000000,0.258977149000000,0.032644178000000
rs11996075,724,914,0.019178082000000,0.134246575000000,0.846575342000000,0.007608696000000,0.207608696000000,0.784782609000000
rs7825208,800,916,0.780397022000000,0.187344913000000,0.032258065000000,0.770065076000000,0.222342733000000,0.007592191000000
rs2788015,777,908,0.015325670000000,0.192848020000000,0.791826309000000,0.024070022000000,0.271334792000000,0.704595186000000
rs1203981,731,910,0.350067843000000,0.413839891000000,0.236092266000000,0.292576419000000,0.528384279000000,0.179039301000000
rs2157719,800,915,0.280397022000000,0.492555831000000,0.227047146000000,0.359391965000000,0.478827362000000,0.161780673000000
rs2334207,795,913,0.288389513000000,0.443196005000000,0.268414482000000,0.202393906000000,0.515778020000000,0.281828074000000
rs17111051,766,908,0.009067358000000,0.075129534000000,0.915803109000000,0.008752735000000,0.137855580000000,0.853391685000000
rs6812745,798,912,0.697761194000000,0.286069652000000,0.016169154000000,0.673202614000000,0.277777778000000,0.049019608000000
rs966866,766,915,0.449481865000000,0.463730570000000,0.086787565000000,0.551574376000000,0.362649294000000,0.085776330000000
rs2764085,712,900,0.064066852000000,0.236768802000000,0.699164345000000,0.048565121000000,0.338852097000000,0.612582781000000
rs1568282,800,916,0.008684864000000,0.220843672000000,0.770471464000000,0.011930586000000,0.140997831000000,0.847071584000000
rs12086247,713,900,0.018080668000000,0.118219750000000,0.863699583000000,0.015452539000000,0.197571744000000,0.786975717000000
rs871840,742,912,0.090909091000000,0.410427807000000,0.498663102000000,0.061002179000000,0.340958606000000,0.598039216000000
rs12585627,800,916,0.697270471000000,0.258064516000000,0.044665012000000,0.731019523000000,0.254880694000000,0.014099783000000
rs17702471,801,915,0.634448575000000,0.297397770000000,0.068153656000000,0.642779587000000,0.328990228000000,0.028230185000000
rs4373084,791,742,0.100376412000000,0.456712673000000,0.442910916000000,0.092245989000000,0.359625668000000,0.548128342000000
rs254487,715,905,0.869625520000000,0.116504854000000,0.013869626000000,0.794731065000000,0.185510428000000,0.019758507000000
rs25673,713,871,0.826147427000000,0.146036161000000,0.027816412000000,0.742303307000000,0.232611174000000,0.025085519000000
rs278600,774,915,0.032051282000000,0.239743590000000,0.728205128000000,0.044516830000000,0.320304017000000,0.635179153000000
rs1316506,725,910,0.009575923000000,0.155950752000000,0.834473324000000,0.004366812000000,0.094978166000000,0.900655022000000
rs6807885,734,878,0.006756757000000,0.145945946000000,0.847297297000000,0.004524887000000,0.083710407000000,0.911764706000000
rs3785977,730,854,0.093750000000000,0.482336957000000,0.423913043000000,0.118604651000000,0.368604651000000,0.512790698000000
,,,,,,,,
